NCT_ID,AnyPregGPT,Preg_Only_GPT,Nonviable_GPT,Postpartum_GPT,Child_GPT,Summary,Summary_quote,Nonviable_quote,AnyPregGPT_updated,Postpartum_quote
NCT02806024,Included,1,0,Neither,0,"The study explicitly includes pregnant women with conditions like placenta previa and accreta, and it does not focus on nonviable pregnancies or postpartum interventions.","Inclusion Criteria:~English and Spanish speaking pregnant women~Any order pregnancy (singleton, twin gestation, etc)~Suspected accreta based on ultrasound or MRI imaging studies~All women evaluated for placenta accreta and deemed to be high risk for this disease (≥40% risk), meaning women diagnosed with a placenta previa and greater than or equal to 2 prior c-sections",0,Included,0
NCT00003088,Excluded,0,0,Neither,0,"The trial explicitly excludes pregnant individuals as it requires participants to be female with operable, histologically confirmed adenocarcinoma of the breast and positive lymph nodes. There is no mention of pregnancy in the inclusion criteria, but the nature of the chemotherapy drugs used (doxorubicin, paclitaxel, and cyclophosphamide) typically excludes pregnant individuals due to potential harm to the fetus.",Unspecified,0,Unspecified,0
NCT00063362,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT00291382,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00275158,Included,1,0,Neither,0,The study explicitly includes pregnant women diagnosed with pre-eclampsia in the second half of pregnancy.,Women selected for the study were diagnosed with pre-eclampsia in the second half of pregnancy.,0,Included,0
NCT00299923,Excluded,0,0,Neither,0,"Pregnant and breastfeeding individuals are explicitly excluded from the trial. Additionally, all fertile males and females must use two reliable forms of effective contraception during treatment and 6 months post-treatment.",Ongoing pregnancy or breast feeding. All fertile males and females must use two reliable forms of effective contraception (combined) during treatment with study drugs and 6 months post treatment.,0,Excluded,0
NCT00080405,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It includes male and female adult patients 18 years or older with a diagnosis of relapsed multiple myeloma requiring therapy.,Unspecified,0,Unspecified,0
NCT04158713,Included,1,0,Neither,0,The trial explicitly includes HIV-infected pregnant women between 16-28 weeks' gestation and excludes non-viable pregnancies.,HIV-infected pregnant women between 16-28 weeks' gestation,Severe malformations or non-viable pregnancy if observed by ultrasound,Included,0
NCT00754065,Excluded,0,0,Neither,0,"The study explicitly excludes pregnant and lactating individuals, as well as those who have had less than three cycles since delivery, abortion, or lactation before the start of treatment. The study focuses on comparing oral contraceptives in healthy female volunteers requesting contraception.","Exclusion Criteria: Pregnancy or lactation (less than three cycles since delivery, abortion, or lactation before start of treatment)",0,Excluded,0
NCT03189719,Excluded,0,0,Neither,0,Pregnant and breastfeeding individuals are explicitly excluded from the trial. Female participants of childbearing potential must have a negative pregnancy test and use contraception.,"Is pregnant or breastfeeding, or expecting to conceive or father children within the projected duration of the study, starting with the screening visit through 120 days after the last dose of study medication and up to 180 days after last dose of cisplatin",0,Excluded,0
NCT00019682,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Patients who are pregnant,0,Excluded,0
NCT05832502,Included,1,0,Neither,0,"The trial explicitly includes pregnant women as participants, as indicated by the inclusion criteria specifying pregnant women between 27 0/7 to 35 6/7 weeks of gestation.","Pregnant at ≥ 27 0/7 to ≤35 6/7 gestation on the day of planned vaccination, verified by ultrasound scan (U/S).",0,Included,0
NCT00386230,Included,1,0,Neither,0,The study explicitly includes pregnant women as it aims to test the efficacy of a zidovudine regimen in reducing mother-to-child transmission of HIV. The inclusion criteria specify that women must present themselves for prenatal care and intend to carry the pregnancy to term.,"Women are eligible for Pre-Entry if they: have evidence of HIV infection (confirmed on a second sample); present themselves for prenatal care before 26 weeks GA, based on last menstrual period and/or sonogram results; intend to carry the pregnancy to term.",0,Included,0
NCT00295594,Unspecified,0,0,Neither,0,"The study does not specify inclusion or exclusion based on pregnancy status. It focuses on liver transplantation and does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT04365387,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the effect of nemolizumab on immune responses to vaccinations in participants with atopic dermatitis.",Unspecified,0,Unspecified,0
NCT02693028,Included,1,0,Neither,0,The study explicitly includes pregnant women as it investigates the effects of Lactobacillus Reuteri on pregnant women and their newborns.,Investigators want to investigate if the Lactobacillus Reuteri (probiotic bacteria) given to pregnant women can be found in different maternal compartments and in the first stool and oral swab collected immediately after birth of a newborn delivered by cesarean delivery.,0,Included,0
NCT02323451,Excluded,0,0,Neither,0,Pregnant or lactating females are explicitly excluded from the trial.,Pregnant or lactating females.,0,Excluded,0
NCT02252536,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the treatment of alcohol use disorder in adults aged 21 and older.",Unspecified,0,Unspecified,0
NCT00185900,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals as it is focused on the acute tocolysis of preterm labor.,Inclusion Criteria: - Uterine contractions and cervical change or ruptured membranes in a preterm gestation,0,Included,0
NCT02429258,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on Type 2 diabetes mellitus (T2DM) patients inadequately controlled with either metformin or insulin.",Unspecified,0,Unspecified,0
NCT03011645,Excluded,0,0,Neither,0,Pregnant and breastfeeding women are explicitly excluded from the trial. Women of childbearing potential must undergo pregnancy testing and are excluded if they are not willing to receive information on positive pregnancy test results.,"Women who are known to be pregnant, intend to become pregnant, or breast-feeding will be excluded. Women who are of child bearing potential (under age 55) will be informed that they will need to have their urine tested for pregnancy and that they should not participate in the research if they are not willing to have the Investigators provide them with information on positive pregnancy test results.",0,Excluded,0
NCT03361865,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as participants must have adequate organ function and meet other health criteria that would not be applicable to pregnant individuals.,Adequate organ function per protocol-defined criteria.,0,Excluded,0
NCT03242018,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as women of childbearing potential must use highly effective birth control methods and be tested for pregnancy.,"Women of childbearing potential (WOCBP) not willing to use highly effective method(s) of birth control during the study treatment period and the follow-up period, or who are unwilling or unable to be tested for pregnancy during the study.",0,Excluded,0
NCT02753426,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Exclusion Criteria: pregnancy;,0,Excluded,0
NCT02125240,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on patients with EGFR mutation-positive II-IIIA lung adenocarcinoma.",Unspecified,0,Unspecified,0
NCT00331045,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactation, or contraceptives in the inclusion or exclusion criteria. It focuses on cancer patients experiencing opioid-induced constipation.",Unspecified,0,Unspecified,0
NCT03440021,Excluded,0,0,Neither,0,Pregnant and breastfeeding individuals are explicitly excluded from the trial.,pregnancy or breast-feeding status,0,Excluded,0
